,EXPERIMENT,MODEL,RUN,TRNO,DATE,DAS,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,EWAD,CWAD,G#AD,GWGD,HIAD,T#AD,WSPD,WSGD,EWSD,NSTD,KSTD,LN%D,SH%D,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,SNW0C,SNW1C,DTTC
12,CRDA1201,RICER048,1,1,2012-07-24,54,11,3,1,0.02,12,1,0,4,0,13,0,0,0,60,0,0,0,0,0,0,0,197.5,0,0,0.26,0.99,0.5,0.01,0,0,0,0,216
13,CRDA1201,RICER048,1,1,2012-07-25,55,12,4,1,0.03,15,1,0,6,0,15,0,0,0,60,0,0,0,0,0,0,0,195,0,0,0.29,0.99,0.5,0.01,0,0,0,0,234
14,CRDA1201,RICER048,1,1,2012-07-26,56,13,4,2,0.03,17,1,0,7,0,18,0,0,0,60,0,0,0,0,0,0,0,190.6,0,0,0.33,0.99,0.51,0.01,0,0,0,0,252
15,CRDA1201,RICER048,1,1,2012-07-27,57,14,4,2,0.04,20,1,0,9,0,22,0,0,0,60,0,0,0,0,0,0,0,187,0,0,0.36,0.99,0.51,0.02,0,0,0,0,270
16,CRDA1201,RICER048,1,1,2012-07-28,58,15,5,2,0.04,23,2,0,10,0,25,0,0,0,60,0,0,0,0,0,0,0,184.4,0,0,0.39,0.99,0.51,0.02,0,0,0,0,288
17,CRDA1201,RICER048,1,1,2012-07-29,59,16,5,2,0.05,26,2,0,13,0,28,0,0,0,60,0,0,0,0,0,0,0,182.4,0,0,0.42,0.99,0.51,0.03,0.01,0,0,0,306
18,CRDA1201,RICER048,1,1,2012-07-30,60,17,5,2,0.05,29,3,0,17,0,32,0,0,0,60,0,0,0,0,0,0,0,180.7,0,0,0.46,0.99,0.52,0.03,0.02,0,0,0,324
19,CRDA1201,RICER048,1,1,2012-07-31,61,18,6,2,0.06,33,6,0,19,0,40,0,0,0,104,0,0,0,0,0,0,0,189.9,0,0,0.49,1,0.52,0.04,0.02,0,0,0,342
20,CRDA1201,RICER048,1,1,2012-08-01,62,19,6,2,0.07,36,9,0,20,0,45,0,0,0,107,0,0,0,0,0,0,0,189.2,0,0,0.52,0.99,0.52,0.05,0.03,0,0,0,360
21,CRDA1201,RICER048,1,1,2012-08-02,63,20,6,2,0.08,41,13,0,22,0,54,0,0,0,110,0,0,0,0,0,0,0,188.3,0,0,0.55,0.99,0.52,0.05,0.03,0.01,0,0,378
22,CRDA1201,RICER048,1,1,2012-08-03,64,21,7,3,0.09,47,17,0,23,0,64,0,0,0,113,0,0,0,0,0,0,0,186.3,0,0,0.58,0.99,0.52,0.05,0.03,0.01,0,0,396
23,CRDA1201,RICER048,1,1,2012-08-04,65,22,7,3,0.1,53,21,0,25,0,74,0,0,0,114,0,0,0,0,0,0,0,184.6,0,0,0.62,0.99,0.52,0.05,0.04,0.01,0,0,414
24,CRDA1201,RICER048,1,1,2012-08-05,66,23,7,3,0.11,60,28,0,27,0,88,0,0,0,115,0,0,0,0,0,0,0,183.2,0,0,0.65,0.99,0.52,0.06,0.04,0.02,0,0,432
25,CRDA1201,RICER048,1,1,2012-08-06,67,24,7,3,0.12,68,35,0,30,0,103,0,0,0,117,0,0,0,0,0,0,0,182,0,0,0.68,0.99,0.53,0.06,0.04,0.02,0,0,450
26,CRDA1201,RICER048,1,1,2012-08-07,68,25,8,3,0.14,76,45,0,33,0,121,0,0,0,118,0,0,0,0,0,0,0,181,0,0,0.71,0.99,0.53,0.07,0.05,0.02,0,0,468
27,CRDA1201,RICER048,1,1,2012-08-08,69,26,8,3,0.15,85,55,0,35,0,140,0,0,0,118,0,0,0,0,0,0,0,180.1,0,0,0.75,0.99,0.53,0.07,0.05,0.03,0,0,486
28,CRDA1201,RICER048,1,1,2012-08-09,70,27,8,3,0.17,92,60,0,37,0,153,0,0,0,118,0,0,0,0,0,0,0,179.4,0,0,0.78,0.99,0.53,0.07,0.06,0.03,0,0,503
29,CRDA1201,RICER048,1,1,2012-08-10,71,28,9,3,0.18,99,77,0,41,0,176,0,0,0,118,0,0,0,0,0,0,0,178.5,0,0,0.81,0.99,0.53,0.08,0.06,0.04,0,0,521
30,CRDA1201,RICER048,1,1,2012-08-11,72,29,9,3,0.19,109,90,0,45,0,199,0,0,0,118,0,0,0,0,0,0,0,177.8,0,0,0.84,0.99,0.54,0.08,0.07,0.04,0,0,539
31,CRDA1201,RICER048,1,1,2012-08-12,73,30,9,3,0.21,117,107,0,49,0,224,0,0,0,118,0,0,0,0,0,0,0,177.1,0,0,0.87,0.99,0.54,0.09,0.07,0.05,0,0,557
32,CRDA1201,RICER048,1,1,2012-08-13,74,31,9,3,0.22,124,124,0,52,0,248,0,0,0,118,0,0,0,0,0,0,0,176.3,0,0,0.91,0.99,0.54,0.1,0.08,0.06,0,0,575
33,CRDA1201,RICER048,1,1,2012-08-14,75,32,10,3,0.23,132,142,0,57,0,274,0,0,0,118,0,0,0,0,0,0,0,175.7,0,0,0.94,0.99,0.55,0.1,0.09,0.06,0,0,593
34,CRDA1201,RICER048,1,1,2012-08-15,76,33,10,3,0.25,141,160,0,61,0,301,0,0,0,118,0,0,0,0,0,0,0,175,0,0,0.97,0.99,0.55,0.11,0.09,0.07,0,0,611
35,CRDA1201,RICER048,1,1,2012-08-16,77,34,10,3,0.26,151,181,0,65,0,332,0,0,0,118,0,0,0,0,0,0,0,174.5,0,0,1,1,0.56,0.11,0.1,0.08,0,0,629
36,CRDA1201,RICER048,1,1,2012-08-17,78,35,10,3,0.28,162,203,0,71,0,365,0,0,0,118,0,0,0,0,0,0,0,174,0,0,1,1,0.56,0.12,0.11,0.08,0,0,646
37,CRDA1201,RICER048,1,1,2012-08-18,79,36,11,3,0.29,169,218,0,74,0,387,0,0,0,118,0,0,0,0,0,0,0,173.3,0,0,1,1,0.57,0.13,0.11,0.09,0,0,662
38,CRDA1201,RICER048,1,1,2012-08-19,80,37,11,3,0.31,181,243,0,80,0,425,0,0,0,118,0,0,0,0,0,0,0,172.9,0,0,1,1,0.57,0.14,0.12,0.1,0,0,679
39,CRDA1201,RICER048,1,1,2012-08-20,81,38,11,3,0.33,190,271,0,85,0,461,0,0,0,118,0,0,0,0,0,0,0,172.2,0,0,1,1.01,0.58,0.14,0.13,0.11,1,0,696
40,CRDA1201,RICER048,1,1,2012-08-21,82,39,11,3,0.34,198,293,0,90,0,490,0,0,0,118,0,0,0,0,0,0,0,171.5,0,0,1,1.01,0.58,0.15,0.14,0.11,1,0,714
41,CRDA1201,RICER048,1,1,2012-08-22,83,40,12,3,0.35,206,316,0,94,0,522,0,0,0,118,0,0,0,0,0,0,0,170.8,0,0,1,1.01,0.59,0.16,0.14,0.12,1,0,731
42,CRDA1201,RICER048,1,1,2012-08-23,84,41,12,3,0.37,215,341,0,100,0,557,0,0,0,118,0,0,0,0,0,0,0,170,0,0,1,1.02,0.59,0.17,0.15,0.13,1,0,748
43,CRDA1201,RICER048,1,1,2012-08-24,85,42,12,3,0.38,225,371,0,105,0,596,0,0,0,118,0,0,0,0,0,0,0,169.3,0,0,1,1.02,0.6,0.17,0.16,0.14,1,0,765
44,CRDA1201,RICER048,1,1,2012-08-25,86,43,12,4,0.38,225,406,0,111,0,631,0,0,0,118,0,0,0,0,0,0,0,168.5,0,0,1,1.03,0.61,0.18,0.17,0.15,2,0,782
45,CRDA1201,RICER048,1,1,2012-08-26,87,44,12,4,0.38,225,450,0,117,0,675,0,0,0,117,0,0,0,0,0,0,0,167.7,0,0,1,1.03,0.61,0.19,0.18,0.15,2,0,799
46,CRDA1201,RICER048,1,1,2012-08-27,88,45,12,4,0.38,225,495,0,124,0,720,0,0,0,117,0,0,0,0,0,0,0,166.9,0,0,1,1.04,0.62,0.2,0.19,0.17,3,0,816
47,CRDA1201,RICER048,1,1,2012-08-28,89,46,12,4,0.37,225,543,0,131,0,768,0,0,0,116,0,0,0,0,0,0,0,166,0,0,1,1.04,0.63,0.21,0.2,0.18,3,0,833
48,CRDA1201,RICER048,1,1,2012-08-29,90,47,12,4,0.37,225,586,0,137,0,810,0,0,0,116,0,0,0,0,0,0,0,165.2,0,0,1,1.05,0.64,0.22,0.21,0.19,3,0,850
49,CRDA1201,RICER048,1,1,2012-08-30,91,48,12,4,0.37,225,631,0,144,0,856,0,0,0,115,0,0,0,0,0,0,0,164.4,0,0,1,1.06,0.65,0.23,0.22,0.2,4,0,867
50,CRDA1201,RICER048,1,1,2012-08-31,92,49,12,4,0.37,225,674,0,150,0,898,0,0,0,115,0,0,0,0,0,0,0,163.6,0,0,1,1.06,0.65,0.25,0.23,0.21,5,0,884
51,CRDA1201,RICER048,1,1,2012-09-01,93,50,12,5,0.37,225,350,239,153,365,940,1597,22.9,0.255,115,0,0,0,0,0,0,65.61,162.8,0,0,1,1.07,0.66,0.25,0.24,0.22,5,0,901
52,CRDA1201,RICER048,1,1,2012-09-02,94,51,12,5,0.36,225,388,242,156,367,980,1613,22.8,0.247,115,0,0,0,0,0,0,65.84,162,0,0,1,1.07,0.67,0.26,0.24,0.22,6,0,917
53,CRDA1201,RICER048,1,1,2012-09-03,95,52,12,5,0.36,224,428,244,159,370,1022,1629,22.7,0.239,115,0,0,0,0,0,0,66.06,161.1,0,0,1,1.07,0.67,0.27,0.25,0.23,7,0,934
54,CRDA1201,RICER048,1,1,2012-09-04,96,53,12,5,0.36,224,467,247,162,372,1064,1645,22.6,0.232,115,0,0,0,0,0,0,66.29,160.3,0,0,1,1.07,0.67,0.27,0.26,0.23,8,0,951
55,CRDA1201,RICER048,1,1,2012-09-05,97,54,12,5,0.36,224,507,249,165,375,1106,1662,22.6,0.225,115,0,0,0,0,0,0,66.51,159.5,0,0,1,1.07,0.68,0.28,0.26,0.24,8,0,968
56,CRDA1201,RICER048,1,1,2012-09-06,98,55,12,5,0.36,224,536,258,168,383,1143,1719,22.3,0.226,115,0,0,0,0,0,0,67.26,158.6,0,0,1,1.07,0.68,0.28,0.27,0.25,9,0,985
57,CRDA1201,RICER048,1,1,2012-09-07,99,56,12,5,0.35,224,565,267,170,392,1181,1777,22.1,0.226,115,0,0,0,0,0,0,67.99,157.7,0,0,1,1.07,0.68,0.29,0.27,0.25,10,0,1002
58,CRDA1201,RICER048,1,1,2012-09-08,100,57,12,5,0.35,224,601,275,174,401,1226,1834,21.8,0.224,115,0,0,0,0,0,0,68.67,156.8,0,0,1,1.08,0.68,0.29,0.28,0.26,11,0,1019
59,CRDA1201,RICER048,1,1,2012-09-09,101,58,12,5,0.35,224,634,284,176,409,1267,1890,21.6,0.224,115,0,0,0,0,0,0,69.31,156,0,0,1,1.08,0.69,0.3,0.28,0.26,12,0,1036
60,CRDA1201,RICER048,1,1,2012-09-10,102,59,12,5,0.35,224,664,292,179,418,1306,1947,21.4,0.224,115,0,0,0,0,0,0,69.94,155,0,0,1,1.08,0.69,0.3,0.29,0.27,13,0,1054
61,CRDA1201,RICER048,1,1,2012-09-11,103,60,12,5,0.35,224,700,300,182,426,1350,2003,21.3,0.223,115,0,0,0,0,0,0,70.53,154.1,0,0,1,1.08,0.69,0.31,0.29,0.27,15,0,1072
62,CRDA1201,RICER048,1,1,2012-09-12,104,61,12,5,0.34,224,732,309,185,434,1390,2058,21.1,0.222,115,0,0,0,0,0,0,71.09,153.2,0,0,1,1.08,0.7,0.31,0.3,0.28,16,0,1089
63,CRDA1201,RICER048,1,1,2012-09-13,105,62,12,5,0.34,224,756,317,186,442,1422,2111,20.9,0.223,115,0,0,0,0,0,0,71.61,152.2,0,0,1,1.08,0.7,0.32,0.3,0.28,17,0,1106
64,CRDA1201,RICER048,1,1,2012-09-14,106,63,12,5,0.34,224,787,324,189,450,1461,2163,20.8,0.222,115,0,0,0,0,0,0,72.1,151.2,0,0,1,1.08,0.7,0.32,0.31,0.29,18,0,1123
65,CRDA1201,RICER048,1,1,2012-09-15,107,64,12,5,0.34,224,813,332,191,458,1495,2214,20.7,0.222,115,0,0,0,0,0,0,72.57,150.2,0,0,1,1.08,0.71,0.33,0.31,0.29,20,0,1140
66,CRDA1201,RICER048,1,1,2012-09-16,108,65,12,5,0.33,224,844,340,193,465,1533,2263,20.5,0.221,115,0,0,0,0,0,0,73.01,149.2,0,0,1,1.08,0.71,0.33,0.32,0.3,21,0,1157
67,CRDA1201,RICER048,1,1,2012-09-17,109,66,12,5,0.33,224,875,347,195,473,1571,2314,20.4,0.221,115,0,0,0,0,0,0,73.44,148.2,0,0,1,1.08,0.71,0.33,0.32,0.3,23,0,1174
68,CRDA1201,RICER048,1,1,2012-09-18,110,67,12,5,0.33,224,892,354,196,480,1596,2363,20.3,0.222,115,0,0,0,0,0,0,73.85,147.1,0,0,1,1.08,0.71,0.34,0.32,0.31,24,0,1191
69,CRDA1201,RICER048,1,1,2012-09-19,111,68,12,5,0.33,224,909,362,197,487,1620,2410,20.2,0.223,115,0,0,0,0,0,0,74.23,146,0,0,1,1.08,0.71,0.34,0.33,0.31,26,0,1208
70,CRDA1201,RICER048,1,1,2012-09-20,112,69,12,5,0.32,224,925,369,197,494,1642,2457,20.1,0.224,115,0,0,0,0,0,0,74.59,144.9,0,0,1,1.08,0.71,0.34,0.33,0.31,28,0,1225
71,CRDA1201,RICER048,1,1,2012-09-21,113,70,12,5,0.32,223,946,375,199,501,1671,2503,20,0.225,115,0,0,0,0,0,0,74.94,143.8,0,0,1,1.08,0.71,0.35,0.33,0.31,29,0,1242
72,CRDA1201,RICER048,1,1,2012-09-22,114,71,12,5,0.32,223,965,382,200,508,1697,2548,19.9,0.225,115,0,0,0,0,0,0,75.28,142.6,0,0,1,1.08,0.72,0.35,0.33,0.32,31,0,1259
73,CRDA1201,RICER048,1,1,2012-09-23,115,72,12,5,0.32,223,989,389,201,514,1727,2592,19.8,0.225,115,0,0,0,0,0,0,75.6,141.4,0,0,1,1.08,0.72,0.35,0.34,0.32,33,0,1276
74,CRDA1201,RICER048,1,1,2012-09-24,116,73,12,5,0.31,223,1012,395,202,521,1757,2637,19.8,0.225,115,0,0,0,0,0,0,75.91,140.2,0,0,1,1.08,0.72,0.35,0.34,0.32,35,0,1293
75,CRDA1201,RICER048,1,1,2012-09-25,117,74,12,5,0.31,223,1036,402,204,528,1787,2680,19.7,0.225,115,0,0,0,0,0,0,76.21,139,0,0,1,1.08,0.72,0.36,0.34,0.32,37,0,1310
76,CRDA1201,RICER048,1,1,2012-09-26,118,75,12,5,0.31,223,1061,409,205,534,1818,2724,19.6,0.225,115,0,0,0,0,0,0,76.5,137.8,0,0,1,1.08,0.72,0.36,0.35,0.33,39,0,1328
77,CRDA1201,RICER048,1,1,2012-09-27,119,76,12,5,0.3,223,1085,415,206,540,1849,2766,19.5,0.224,115,0,0,0,0,0,0,76.77,136.5,0,0,1,1.08,0.72,0.36,0.35,0.33,41,0,1345
78,CRDA1201,RICER048,1,1,2012-09-28,120,77,12,5,0.3,223,1106,421,207,547,1876,2809,19.5,0.225,115,0,0,0,0,0,0,77.05,135.2,0,0,1,1.08,0.72,0.37,0.35,0.33,44,0,1363
79,CRDA1201,RICER048,1,1,2012-09-29,121,78,12,5,0.3,223,1123,427,208,553,1899,2848,19.4,0.225,115,0,0,0,0,0,0,77.29,133.8,0,0,1,1.07,0.72,0.37,0.36,0.34,46,0,1380
80,CRDA1201,RICER048,1,1,2012-09-30,122,79,12,5,0.3,223,1145,433,209,559,1926,2887,19.3,0.225,115,0,0,0,0,0,0,77.53,132.5,0,0,1,1.07,0.72,0.37,0.36,0.34,48,0,1397
81,CRDA1201,RICER048,1,1,2012-10-01,123,80,12,5,0.29,223,1166,439,210,564,1954,2926,19.3,0.225,115,0,0,0,0,0,0,77.76,131.1,0,0,1,1.07,0.72,0.37,0.36,0.34,51,0,1414
82,CRDA1201,RICER048,1,1,2012-10-02,124,81,12,5,0.29,223,1187,445,211,570,1980,2965,19.2,0.225,115,0,0,0,0,0,0,77.99,129.7,0,0,1,1.07,0.73,0.38,0.36,0.34,54,0,1431
83,CRDA1201,RICER048,1,1,2012-10-03,125,82,12,5,0.29,223,1204,450,211,576,2002,3003,19.2,0.225,115,0,0,0,0,0,0,78.21,128.2,0,0,1,1.07,0.73,0.38,0.37,0.35,56,0,1448
84,CRDA1201,RICER048,1,1,2012-10-04,126,83,12,5,0.28,223,1222,456,212,582,2026,3040,19.1,0.225,115,0,0,0,0,0,0,78.42,126.8,0,0,1,1.07,0.73,0.38,0.37,0.35,59,0,1465
85,CRDA1201,RICER048,1,1,2012-10-05,127,84,12,5,0.28,222,1241,462,212,587,2051,3077,19.1,0.225,115,0,0,0,0,0,0,78.62,125.3,0,0,1,1.07,0.73,0.38,0.37,0.35,62,0,1482
86,CRDA1201,RICER048,1,1,2012-10-06,128,85,12,5,0.28,222,1260,467,213,593,2075,3113,19,0.225,115,0,0,0,0,0,0,78.81,123.8,0,0,1,1.07,0.73,0.38,0.37,0.35,65,0,1499
87,CRDA1201,RICER048,1,1,2012-10-07,129,86,12,5,0.27,222,1279,472,213,598,2099,3149,19,0.225,115,0,0,0,0,0,0,79.01,122.2,0,0,1,1.06,0.73,0.39,0.37,0.36,68,0,1516
88,CRDA1201,RICER048,1,1,2012-10-08,130,87,12,5,0.27,222,1296,478,214,603,2121,3184,18.9,0.225,115,0,0,0,0,0,0,79.19,120.7,0,0,1,1.06,0.73,0.39,0.38,0.36,71,0,1533
89,CRDA1201,RICER048,1,1,2012-10-09,131,88,12,5,0.26,219,1301,490,214,616,2136,3270,18.8,0.23,115,0,0,0,0,0,0,79.62,120.8,0,0,1,1.06,0.73,0.39,0.38,0.36,74,0,1550
90,CRDA1201,RICER048,1,1,2012-10-10,132,89,12,6,0.26,219,1301,490,214,616,2136,3270,18.8,0.23,115,0,0,0,0,0,0,79.62,120.8,0,0,1,1.06,0.73,0.39,0.38,0.36,74,0,1567
91,CRDA1201,RICER048,1,1,2012-10-11,133,90,12,20,0.26,219,1301,490,214,616,2136,3270,18.8,0.23,115,0,0,0,0,0,0,79.62,120.8,0,0,1,1.06,0.73,0.39,0.38,0.36,74,0,1567
92,CRDA1201,RICER048,1,1,2012-10-12,134,91,12,20,0.26,219,1301,490,214,616,2136,3270,18.8,0.23,115,0,0,0,0,0,0,79.62,120.8,0,0,1,1.06,0.73,0.39,0.38,0.37,74,0,1584
